# lennard-jones liquid at T* = 0.85 data file

512 atoms

1 atom types

0.000   25.000  xlo xhi
0.000   25.000  ylo yhi
0.000   25.000  zlo zhi     

Masses

1 16.000

Atoms

333     1       1.974     0.921     8.695            
334     1       7.684     4.110     5.909            
335     1      19.370    11.388     7.917            
336     1      15.734    11.675    14.026            
337     1      10.521     2.181     6.738            
338     1       6.310    11.363     0.141            
339     1      12.272     8.616    13.928            
340     1      19.219     7.663     9.839            
341     1       6.815     1.967    19.854            
342     1       1.083    17.076    12.544            
343     1      12.034    18.175     9.864            
344     1       2.435    11.538     7.453            
345     1      14.482    16.550     5.749            
346     1       8.876    12.411    15.628            
347     1      10.909    17.347    11.834            
348     1       5.409    16.365    13.621            
349     1       8.690     0.278     5.340            
350     1      18.083    10.614    13.914            
351     1       4.628    12.969     0.001            
352     1       2.306     1.119    19.277            
353     1       5.214     2.167    12.505            
354     1       0.138     9.472    19.873            
355     1      17.824     0.387     0.044            
356     1      12.578     9.978     1.889            
357     1       5.271     6.396    11.252            
358     1      14.807    13.719     6.470            
359     1       6.826    19.999     3.570            
360     1       2.518    19.206     6.141            
361     1      17.556    13.000     1.572            
362     1       0.262     7.015    18.594            
363     1      12.314     3.884     9.780            
364     1      15.829    19.755    13.335            
365     1      19.992    14.195    12.489            
366     1      14.273     3.607    16.940            
367     1      14.127    17.826    15.293            
368     1      18.585     7.121    17.976            
369     1      13.127    14.471    18.405            
370     1      15.575    19.119    16.480            
371     1       2.451    12.898     9.652            
372     1       5.535     9.199    10.972            
373     1       8.983    14.292     8.621            
374     1       4.441     8.354     9.256            
375     1      16.203    15.270     2.089            
376     1       1.891     0.214    16.493            
377     1      16.364    13.722    19.998            
378     1       2.927    17.981    15.531            
379     1      16.075     6.887    18.516            
380     1       5.181    17.746     2.574            
381     1       5.541    10.550    16.315            
382     1       8.540     2.637     7.593            
383     1      14.609     9.940     9.328            
384     1       9.581     5.523    12.340            
385     1       5.700     5.169    14.930            
386     1      12.133     1.643     3.295            
387     1      19.071     6.544     0.269            
388     1      19.050    15.296     6.140            
389     1      10.304    14.393    19.848            
390     1       1.474     9.104    16.654            
391     1      12.599    20.000    14.636            
392     1       6.604    11.349    10.720            
393     1      10.518     6.327    14.300            
394     1      16.969     9.475     7.744            
395     1      14.418     8.866     1.147            
396     1       0.848     0.959     4.869            
397     1       8.215     3.933     2.120            
398     1       0.756    10.869     3.355            
399     1      12.216     7.638     0.412            
400     1       3.147    10.226     2.039            
401     1       9.514     4.326     8.612            
402     1      18.990    16.541     0.877            
403     1       6.923    14.607     3.331            
404     1      13.821    10.980     5.211            
405     1       7.946    11.985    12.548            
406     1      11.502    12.197    15.784            
407     1      16.649     8.993     9.929            
408     1      10.938     0.041     2.190            
409     1       2.366    16.737     3.361            
410     1       8.159    18.202     4.029            
411     1      14.475    16.653    18.224            
412     1      12.796    10.809    14.598            
413     1       9.291    16.727     5.210            
414     1      14.305    17.418     2.621            
415     1      19.258     8.782     7.835            
416     1      10.020    16.731     9.691            
417     1       0.015     1.872    13.027            
418     1       7.258     2.322     4.138            
419     1       6.813    12.534    19.075            
420     1      19.282     1.949    12.570            
421     1       3.339     5.340    13.064            
422     1      13.222     5.744    11.443            
423     1      17.773     5.002    19.667            
424     1      16.404    12.569    15.943            
425     1       2.857    16.918     8.514            
426     1       6.131    13.137     4.841            
427     1       1.769     6.619     8.014            
428     1       0.886     1.495    15.013            
429     1      15.882    14.252    13.767            
430     1       6.073     7.510    -0.001            
431     1       0.349    19.075     7.824            
432     1      16.787     1.901     1.262            
433     1       6.158    14.764    15.134            
434     1       0.748     9.182    10.065            
435     1       1.911    12.675    17.643            
436     1      13.318    11.900     8.653            
437     1       4.695    13.023    10.106            
438     1       0.123     6.599     1.233            
439     1       2.511     5.313     3.134            
440     1       0.415     8.181     5.432            
441     1       8.215     4.413    15.673            
442     1      16.219    17.737    12.481            
443     1       6.487    11.232    14.107            
444     1      13.213    17.162    11.431            
445     1      15.669     5.582     7.981            
446     1      12.962     3.440     7.425            
447     1      19.184    13.366     3.007            
448     1       2.815     7.639    15.662            
449     1       3.525    11.048    10.218            
450     1      17.641     0.000     8.261            
451     1       4.074     0.215    12.008            
452     1      16.964    18.592    19.550            
453     1      15.266    13.218     2.071            
454     1       2.541    18.363    11.042            
455     1      14.319     2.325     9.454            
456     1       3.073     2.643    12.689            
457     1      14.842     6.532    13.498            
458     1       4.836     1.316    16.850            
459     1       0.001     3.437    11.240            
460     1      16.680     5.380    13.869            
461     1      13.711    16.744     8.003            
462     1      17.488    14.563    17.213            
463     1      10.933     7.665     9.424            
464     1       1.553    12.358     5.145            
465     1       9.510    15.571     2.350            
466     1      13.014     7.925    19.639            
467     1       6.667    13.835    10.792            
468     1       9.914     7.514     0.321            
469     1      18.741    14.727    19.415            
470     1       1.439     6.220    14.682            
471     1      19.865     1.713     6.591            
472     1      10.242    19.450    15.985            
473     1       2.960    10.364     5.665            
474     1      12.218     9.934     8.774            
475     1      16.827     2.607     7.390            
476     1      11.395     1.998     9.058            
477     1       3.087     0.053     6.704            
478     1       6.610     9.035    17.755            
479     1       6.498     2.695     1.390            
480     1       0.241    11.947    19.394            
481     1       2.775    12.310     1.292            
482     1       6.869     8.732    14.589            
483     1      14.455    13.778     8.785            
484     1       7.715    16.651    10.126            
485     1      15.367     0.106     7.480            
486     1      12.302    12.981     3.719            
487     1       0.376    14.634     3.993            
488     1       2.743    14.786    14.916            
489     1      19.136    12.289    15.456            
490     1       3.399    14.479     5.659            
491     1      12.691     6.281     9.079            
492     1       3.534     6.633     4.573            
493     1       6.323    19.427    19.949            
494     1       0.474     7.039    11.144            
495     1      10.514    18.806    13.889            
496     1      14.689     8.592    11.936            
497     1      13.881    11.665     2.792            
498     1      16.802    15.646     0.005            
499     1      13.493     4.041    18.951            
500     1      10.174    13.253     0.894            
501     1      13.708     6.140     7.040            
502     1       3.896    16.590     0.514            
503     1       6.387     9.826     1.992            
504     1      16.894     0.001     4.324            
505     1       8.468     1.345     2.503            
506     1      19.994    10.150     5.904            
507     1      10.047     6.295     7.683            
508     1       4.890     8.417    16.144            
509     1      10.182    13.829    14.400            
510     1      18.427     4.688     6.214            
511     1       4.057     0.001    20.000            
512     1       6.891     8.358     3.683 

